order_item_id,order_id,product_id,quantity,unit_price
OI020709,O01734,P044,3,459.43
OI020710,O05662,P002,2,108.31
OI020711,O05386,P032,3,332.9
OI020712,O00017,P041,1,27.35
OI020713,O07702,P009,2,385.0
OI020714,O05876,P008,3,250.99
OI020715,O06659,P030,3,307.18
OI020716,O06030,P038,1,452.1
OI020717,O04311,P020,1,314.35
OI020718,O00640,P047,1,57.61
OI020719,O05688,P030,1,307.18
OI020720,O04879,P032,1,332.9
OI020721,O07467,P038,2,452.1
OI020722,O05458,P029,1,236.35
OI020723,O06717,P011,1,288.91
OI020724,O07279,P004,1,32.68
OI020725,O07027,P044,3,459.43
OI020726,O06522,P049,1,487.24
OI020727,O05774,P027,1,289.15
OI020728,O02150,P049,1,487.24
OI020729,O02015,P029,1,236.35
OI020730,O06380,P035,1,460.91
OI020731,O01288,P044,1,459.43
OI020732,O05070,P027,1,289.15
OI020733,O07313,P006,3,150.34
OI020734,O04220,P034,3,409.57
OI020735,O00321,P029,2,236.35
OI020736,O02589,P027,1,289.15
OI020737,O05690,P002,2,108.31
OI020738,O02194,P033,2,148.91
OI020739,O00860,P043,3,168.2
OI020740,O01634,P040,3,49.2
OI020741,O03162,P040,1,49.2
OI020742,O05967,P015,3,171.09
OI020743,O03229,P029,2,236.35
OI020744,O00161,P021,1,138.44
OI020745,O05614,P018,1,411.57
OI020746,O05807,P008,3,250.99
OI020747,O00329,P037,1,33.11
OI020748,O04799,P026,3,72.75
OI020749,O03941,P001,3,434.87
OI020750,O03525,P034,2,409.57
OI020751,O02851,P014,1,385.11
OI020752,O06554,P022,2,106.63
OI020753,O05025,P048,3,148.8
OI020754,O02139,P007,2,367.49
OI020755,O06176,P035,2,460.91
OI020756,O05504,P004,3,32.68
OI020757,O03525,P030,2,307.18
OI020758,O06553,P005,2,87.63
OI020759,O06323,P024,1,46.67
OI020760,O06398,P027,2,289.15
OI020761,O05493,P014,3,385.11
OI020762,O05813,P011,2,288.91
OI020763,O03147,P042,1,412.79
OI020764,O05027,P001,1,434.87
OI020765,O04061,P003,3,118.59
OI020766,O00214,P028,3,195.09
OI020767,O04740,P007,3,367.49
OI020768,O01635,P042,1,412.79
OI020769,O00275,P028,1,195.09
OI020770,O00152,P037,2,33.11
OI020771,O04151,P005,3,87.63
OI020772,O04420,P017,3,129.35
OI020773,O06167,P024,3,46.67
OI020774,O02832,P009,3,385.0
OI020775,O00168,P022,1,106.63
OI020776,O01376,P043,1,168.2
OI020777,O01699,P041,2,27.35
OI020778,O00236,P016,3,181.07
OI020779,O03590,P035,2,460.91
OI020780,O04300,P008,1,250.99
OI020781,O03677,P044,1,459.43
OI020782,O05598,P014,2,385.11
OI020783,O06054,P047,1,57.61
OI020784,O01134,P022,2,106.63
OI020785,O00123,P024,1,46.67
OI020786,O07890,P027,2,289.15
OI020787,O05166,P042,1,412.79
OI020788,O01720,P017,1,129.35
OI020789,O05209,P029,3,236.35
OI020790,O01103,P039,3,463.69
OI020791,O04034,P004,2,32.68
OI020792,O01031,P003,3,118.59
OI020793,O03212,P022,2,106.63
OI020794,O01733,P046,3,434.05
OI020795,O05835,P015,2,171.09
OI020796,O07926,P004,1,32.68
OI020797,O02339,P026,1,72.75
OI020798,O00482,P042,1,412.79
OI020799,O04980,P031,1,338.07
OI020800,O07203,P006,3,150.34
OI020801,O07993,P005,1,87.63
OI020802,O07202,P038,3,452.1
OI020803,O00886,P039,2,463.69
OI020804,O04589,P013,3,393.87
OI020805,O06805,P040,2,49.2
OI020806,O03630,P041,2,27.35
OI020807,O00014,P015,1,171.09
OI020808,O04153,P008,1,250.99
OI020809,O06848,P033,3,148.91
OI020810,O02463,P020,1,314.35
OI020811,O02662,P017,1,129.35
OI020812,O06140,P031,1,338.07
OI020813,O05890,P010,3,256.1
OI020814,O04199,P041,1,27.35
OI020815,O04273,P031,1,338.07
OI020816,O00610,P024,3,46.67
OI020817,O03557,P033,3,148.91
OI020818,O06395,P012,3,77.76
OI020819,O01763,P032,3,332.9
OI020820,O06731,P027,3,289.15
OI020821,O06520,P023,1,48.88
OI020822,O00318,P029,1,236.35
OI020823,O07681,P028,1,195.09
OI020824,O07808,P025,3,113.89
OI020825,O05732,P019,2,379.83
OI020826,O03727,P024,2,46.67
OI020827,O00812,P020,2,314.35
OI020828,O07305,P021,2,138.44
OI020829,O01996,P046,1,434.05
OI020830,O04368,P041,1,27.35
OI020831,O06556,P007,2,367.49
OI020832,O07232,P021,3,138.44
OI020833,O06161,P017,3,129.35
OI020834,O07941,P024,1,46.67
OI020835,O04831,P010,1,256.1
OI020836,O05349,P041,3,27.35
OI020837,O02847,P015,3,171.09
OI020838,O00418,P048,1,148.8
OI020839,O04732,P039,1,463.69
OI020840,O03481,P042,3,412.79
OI020841,O03299,P026,1,72.75
OI020842,O06086,P047,1,57.61
OI020843,O03423,P041,3,27.35
OI020844,O02194,P022,1,106.63
OI020845,O04250,P022,3,106.63
OI020846,O02582,P017,2,129.35
OI020847,O04276,P035,1,460.91
OI020848,O02372,P010,2,256.1
OI020849,O02226,P012,1,77.76
OI020850,O04707,P015,3,171.09
OI020851,O06899,P021,2,138.44
OI020852,O07115,P013,1,393.87
OI020853,O02607,P026,3,72.75
OI020854,O06353,P021,2,138.44
OI020855,O03651,P050,1,134.82
OI020856,O07162,P008,2,250.99
OI020857,O05093,P026,2,72.75
OI020858,O05915,P023,2,48.88
OI020859,O04644,P002,2,108.31
OI020860,O05740,P045,2,127.95
OI020861,O07885,P046,1,434.05
OI020862,O05542,P042,1,412.79
OI020863,O03609,P037,2,33.11
OI020864,O05029,P001,3,434.87
OI020865,O04247,P034,1,409.57
OI020866,O06942,P028,1,195.09
OI020867,O02089,P034,1,409.57
OI020868,O07345,P009,1,385.0
OI020869,O02764,P018,3,411.57
OI020870,O02031,P041,3,27.35
OI020871,O01507,P039,1,463.69
OI020872,O05062,P028,1,195.09
OI020873,O04614,P004,3,32.68
OI020874,O02269,P014,2,385.11
OI020875,O02183,P007,3,367.49
OI020876,O02235,P024,3,46.67
OI020877,O05183,P002,3,108.31
OI020878,O02439,P035,2,460.91
OI020879,O06949,P038,2,452.1
OI020880,O04681,P044,2,459.43
OI020881,O02819,P003,1,118.59
OI020882,O02322,P046,1,434.05
OI020883,O07763,P044,3,459.43
OI020884,O03714,P017,3,129.35
OI020885,O02078,P044,1,459.43
OI020886,O01216,P006,2,150.34
OI020887,O02944,P030,2,307.18
OI020888,O05786,P006,2,150.34
OI020889,O05376,P039,2,463.69
OI020890,O07231,P036,1,175.07
OI020891,O04730,P047,2,57.61
OI020892,O02519,P024,2,46.67
OI020893,O06752,P019,3,379.83
OI020894,O07595,P039,2,463.69
OI020895,O06267,P016,1,181.07
OI020896,O02089,P015,3,171.09
OI020897,O07675,P040,1,49.2
OI020898,O02189,P017,1,129.35
OI020899,O01036,P010,1,256.1
OI020900,O02087,P002,3,108.31
OI020901,O05519,P032,2,332.9
OI020902,O03827,P007,3,367.49
OI020903,O00736,P048,1,148.8
OI020904,O03192,P030,1,307.18
OI020905,O06037,P013,2,393.87
OI020906,O01303,P004,3,32.68
OI020907,O07901,P029,2,236.35
OI020908,O03223,P049,2,487.24
OI020909,O02920,P043,3,168.2
OI020910,O00306,P001,3,434.87
OI020911,O02197,P043,2,168.2
OI020912,O01808,P036,3,175.07
OI020913,O03785,P022,2,106.63
OI020914,O02648,P011,1,288.91
OI020915,O01275,P028,1,195.09
OI020916,O01954,P021,1,138.44
OI020917,O07152,P009,3,385.0
OI020918,O06612,P033,3,148.91
OI020919,O06229,P036,3,175.07
OI020920,O01356,P011,1,288.91
OI020921,O02995,P019,3,379.83
OI020922,O05520,P010,3,256.1
OI020923,O05150,P047,1,57.61
OI020924,O03279,P035,1,460.91
OI020925,O07327,P041,1,27.35
OI020926,O03753,P042,3,412.79
OI020927,O01433,P021,3,138.44
OI020928,O05475,P008,3,250.99
OI020929,O07273,P013,1,393.87
OI020930,O05543,P024,3,46.67
OI020931,O01154,P035,2,460.91
OI020932,O07367,P007,3,367.49
OI020933,O03362,P040,3,49.2
OI020934,O05008,P045,2,127.95
OI020935,O07233,P005,2,87.63
OI020936,O05056,P010,3,256.1
OI020937,O01171,P003,2,118.59
OI020938,O01413,P030,2,307.18
OI020939,O06333,P014,3,385.11
OI020940,O00536,P043,1,168.2
OI020941,O03667,P019,1,379.83
OI020942,O00128,P041,1,27.35
OI020943,O00614,P026,2,72.75
OI020944,O05453,P020,2,314.35
OI020945,O07028,P049,1,487.24
OI020946,O02361,P044,2,459.43
OI020947,O04727,P001,2,434.87
OI020948,O02462,P038,1,452.1
OI020949,O00315,P002,1,108.31
OI020950,O01482,P036,3,175.07
OI020951,O02256,P035,1,460.91
OI020952,O07356,P021,2,138.44
OI020953,O07230,P047,2,57.61
OI020954,O04735,P010,3,256.1
OI020955,O01301,P003,3,118.59
OI020956,O01252,P045,3,127.95
OI020957,O01773,P028,1,195.09
OI020958,O06632,P002,2,108.31
OI020959,O03549,P029,2,236.35
OI020960,O06447,P021,2,138.44
OI020961,O05016,P019,2,379.83
OI020962,O04824,P040,1,49.2
OI020963,O01358,P008,3,250.99
OI020964,O06880,P050,2,134.82
OI020965,O05801,P004,1,32.68
OI020966,O03857,P030,2,307.18
OI020967,O04307,P031,3,338.07
OI020968,O07003,P003,2,118.59
OI020969,O04415,P006,3,150.34
OI020970,O01254,P024,1,46.67
OI020971,O06119,P037,3,33.11
OI020972,O00742,P045,2,127.95
OI020973,O05447,P004,3,32.68
OI020974,O05904,P044,1,459.43
OI020975,O03182,P031,3,338.07
OI020976,O02265,P010,2,256.1
OI020977,O06639,P014,2,385.11
OI020978,O03275,P047,2,57.61
OI020979,O03109,P020,2,314.35
OI020980,O00396,P026,1,72.75
OI020981,O02736,P013,1,393.87
OI020982,O06797,P016,2,181.07
OI020983,O04704,P027,3,289.15
OI020984,O05560,P025,2,113.89
OI020985,O03474,P020,1,314.35
OI020986,O06581,P047,2,57.61
OI020987,O03874,P035,3,460.91
OI020988,O06569,P022,3,106.63
OI020989,O06808,P006,2,150.34
OI020990,O02319,P035,2,460.91
OI020991,O04901,P042,2,412.79
OI020992,O05253,P046,2,434.05
OI020993,O03669,P006,3,150.34
OI020994,O04555,P006,2,150.34
OI020995,O00791,P009,3,385.0
OI020996,O07611,P037,2,33.11
OI020997,O07239,P031,1,338.07
OI020998,O02759,P015,1,171.09
OI020999,O06156,P031,3,338.07
OI021000,O02329,P028,1,195.09
OI021001,O07149,P014,3,385.11
OI021002,O01552,P012,2,77.76
OI021003,O02254,P047,3,57.61
OI021004,O03295,P015,1,171.09
OI021005,O05025,P037,3,33.11
OI021006,O00198,P033,1,148.91
OI021007,O07255,P031,3,338.07
OI021008,O05440,P049,3,487.24
OI021009,O06108,P015,2,171.09
OI021010,O01763,P026,3,72.75
OI021011,O00976,P039,3,463.69
OI021012,O01659,P012,1,77.76
OI021013,O06094,P018,2,411.57
OI021014,O03681,P028,3,195.09
OI021015,O04848,P039,1,463.69
OI021016,O07909,P016,1,181.07
OI021017,O04577,P022,3,106.63
OI021018,O02672,P008,3,250.99
OI021019,O01240,P048,1,148.8
OI021020,O07518,P043,3,168.2
OI021021,O03280,P003,1,118.59
OI021022,O07009,P040,1,49.2
OI021023,O03440,P025,3,113.89
OI021024,O06224,P010,2,256.1
OI021025,O07821,P039,1,463.69
OI021026,O02099,P048,3,148.8
OI021027,O03712,P044,2,459.43
OI021028,O04564,P014,1,385.11
OI021029,O02420,P039,3,463.69
OI021030,O07386,P031,2,338.07
OI021031,O04923,P008,3,250.99
OI021032,O00199,P046,1,434.05
OI021033,O04955,P011,2,288.91
OI021034,O01094,P017,3,129.35
OI021035,O07232,P047,1,57.61
OI021036,O02883,P036,3,175.07
OI021037,O06002,P014,3,385.11
OI021038,O02166,P046,2,434.05
OI021039,O02558,P041,3,27.35
OI021040,O00735,P045,1,127.95
OI021041,O00247,P050,2,134.82
OI021042,O03646,P048,1,148.8
OI021043,O05775,P026,2,72.75
OI021044,O02275,P035,3,460.91
OI021045,O01307,P009,1,385.0
OI021046,O03627,P050,1,134.82
OI021047,O03235,P047,3,57.61
OI021048,O02864,P033,3,148.91
OI021049,O00879,P037,3,33.11
OI021050,O07995,P042,1,412.79
OI021051,O07191,P029,1,236.35
OI021052,O03347,P026,2,72.75
OI021053,O02152,P003,1,118.59
OI021054,O06270,P034,2,409.57
OI021055,O05535,P004,3,32.68
OI021056,O07157,P027,2,289.15
OI021057,O00225,P028,1,195.09
OI021058,O04526,P031,3,338.07
OI021059,O06047,P010,2,256.1
OI021060,O05497,P047,2,57.61
OI021061,O02540,P038,3,452.1
OI021062,O00809,P029,3,236.35
OI021063,O03263,P016,2,181.07
OI021064,O07934,P036,3,175.07
OI021065,O01106,P014,3,385.11
OI021066,O02460,P038,2,452.1
OI021067,O01531,P012,1,77.76
OI021068,O07450,P023,1,48.88
OI021069,O03241,P035,2,460.91
OI021070,O06990,P019,2,379.83
OI021071,O01775,P047,3,57.61
OI021072,O03238,P048,1,148.8
OI021073,O05361,P046,2,434.05
OI021074,O07488,P018,3,411.57
OI021075,O06390,P010,2,256.1
OI021076,O04287,P025,3,113.89
OI021077,O07359,P035,3,460.91
OI021078,O01412,P050,1,134.82
OI021079,O02251,P016,1,181.07
OI021080,O03655,P022,2,106.63
OI021081,O00483,P019,3,379.83
OI021082,O06215,P049,1,487.24
OI021083,O03158,P044,1,459.43
OI021084,O05093,P040,1,49.2
OI021085,O03517,P028,1,195.09
OI021086,O02103,P020,2,314.35
OI021087,O07382,P016,2,181.07
OI021088,O03922,P013,2,393.87
OI021089,O03156,P038,2,452.1
OI021090,O07084,P011,1,288.91
OI021091,O06806,P028,1,195.09
OI021092,O03347,P004,1,32.68
OI021093,O03406,P003,1,118.59
OI021094,O06133,P048,1,148.8
OI021095,O00286,P031,1,338.07
OI021096,O05179,P050,1,134.82
OI021097,O01383,P024,3,46.67
OI021098,O04182,P003,2,118.59
OI021099,O01103,P026,1,72.75
OI021100,O05430,P029,3,236.35
OI021101,O04747,P012,1,77.76
OI021102,O04460,P021,1,138.44
OI021103,O06494,P033,1,148.91
OI021104,O04348,P042,1,412.79
OI021105,O02916,P040,1,49.2
OI021106,O05436,P040,1,49.2
OI021107,O06917,P023,3,48.88
OI021108,O04499,P050,3,134.82
OI021109,O03743,P005,1,87.63
OI021110,O03807,P043,3,168.2
OI021111,O01478,P037,2,33.11
OI021112,O07146,P005,3,87.63
OI021113,O02404,P006,2,150.34
OI021114,O02997,P021,3,138.44
OI021115,O06292,P016,2,181.07
OI021116,O03758,P026,1,72.75
OI021117,O04345,P015,2,171.09
OI021118,O02308,P031,2,338.07
OI021119,O02433,P008,1,250.99
OI021120,O03648,P045,2,127.95
OI021121,O00229,P036,2,175.07
OI021122,O01568,P025,3,113.89
OI021123,O06189,P010,1,256.1
OI021124,O02700,P045,3,127.95
OI021125,O06886,P021,2,138.44
OI021126,O03409,P027,3,289.15
OI021127,O00234,P025,2,113.89
OI021128,O00625,P027,2,289.15
OI021129,O02608,P036,1,175.07
OI021130,O00862,P031,3,338.07
OI021131,O00336,P027,3,289.15
OI021132,O04239,P046,1,434.05
OI021133,O04494,P032,3,332.9
OI021134,O04087,P022,1,106.63
OI021135,O07458,P021,2,138.44
OI021136,O02221,P041,3,27.35
OI021137,O06043,P047,3,57.61
OI021138,O07264,P030,3,307.18
OI021139,O07478,P046,1,434.05
OI021140,O00870,P040,2,49.2
OI021141,O00325,P015,1,171.09
OI021142,O02992,P019,1,379.83
OI021143,O07491,P032,1,332.9
OI021144,O02086,P035,1,460.91
OI021145,O00330,P010,1,256.1
OI021146,O06413,P040,1,49.2
OI021147,O05603,P022,3,106.63
OI021148,O00496,P003,3,118.59
OI021149,O06841,P013,1,393.87
OI021150,O03769,P021,2,138.44
OI021151,O03405,P039,2,463.69
OI021152,O03514,P050,2,134.82
OI021153,O04749,P034,2,409.57
OI021154,O04250,P021,2,138.44
OI021155,O00666,P017,3,129.35
OI021156,O03722,P010,3,256.1
OI021157,O04357,P011,3,288.91
OI021158,O02203,P017,2,129.35
OI021159,O01636,P012,1,77.76
OI021160,O01842,P022,2,106.63
OI021161,O05878,P013,1,393.87
OI021162,O03508,P048,2,148.8
OI021163,O01857,P035,2,460.91
OI021164,O05072,P041,2,27.35
OI021165,O06996,P009,3,385.0
OI021166,O02739,P045,2,127.95
OI021167,O04469,P034,2,409.57
OI021168,O00585,P018,2,411.57
OI021169,O01345,P043,1,168.2
OI021170,O03048,P014,2,385.11
OI021171,O02522,P030,2,307.18
OI021172,O04145,P007,2,367.49
OI021173,O07581,P024,2,46.67
OI021174,O04360,P003,2,118.59
OI021175,O00572,P024,2,46.67
OI021176,O06810,P003,1,118.59
OI021177,O05354,P036,1,175.07
OI021178,O02647,P036,3,175.07
OI021179,O05248,P039,2,463.69
OI021180,O07356,P031,3,338.07
OI021181,O04741,P050,2,134.82
OI021182,O03445,P046,3,434.05
OI021183,O04826,P029,3,236.35
OI021184,O06873,P018,1,411.57
OI021185,O06159,P047,1,57.61
OI021186,O01216,P006,1,150.34
OI021187,O06205,P039,3,463.69
OI021188,O04600,P026,3,72.75
OI021189,O01707,P039,2,463.69
OI021190,O03384,P047,1,57.61
OI021191,O02774,P037,1,33.11
OI021192,O07135,P022,2,106.63
OI021193,O04480,P044,2,459.43
OI021194,O01109,P019,2,379.83
OI021195,O05253,P013,2,393.87
OI021196,O01926,P005,3,87.63
OI021197,O07745,P046,3,434.05
OI021198,O01019,P004,2,32.68
OI021199,O03650,P016,2,181.07
OI021200,O00550,P042,2,412.79
OI021201,O06509,P045,2,127.95
OI021202,O03032,P023,2,48.88
OI021203,O04446,P032,1,332.9
OI021204,O01150,P042,1,412.79
OI021205,O07990,P017,2,129.35
OI021206,O06730,P044,1,459.43
OI021207,O00270,P029,2,236.35
OI021208,O07986,P002,3,108.31
OI021209,O05559,P041,1,27.35
OI021210,O05567,P011,1,288.91
OI021211,O05803,P033,3,148.91
OI021212,O04842,P025,2,113.89
OI021213,O07491,P040,2,49.2
OI021214,O01646,P007,2,367.49
OI021215,O06964,P026,2,72.75
OI021216,O06184,P035,3,460.91
OI021217,O02851,P014,2,385.11
OI021218,O05280,P007,1,367.49
OI021219,O05957,P015,1,171.09
OI021220,O07852,P033,1,148.91
OI021221,O01810,P017,2,129.35
OI021222,O06627,P029,3,236.35
OI021223,O05899,P043,1,168.2
OI021224,O02737,P021,1,138.44
OI021225,O02802,P047,2,57.61
OI021226,O04776,P009,3,385.0
OI021227,O02075,P021,3,138.44
OI021228,O04520,P024,1,46.67
OI021229,O05566,P015,2,171.09
OI021230,O02577,P045,1,127.95
OI021231,O06887,P019,1,379.83
OI021232,O06844,P014,3,385.11
OI021233,O00799,P050,3,134.82
OI021234,O03798,P042,1,412.79
OI021235,O05098,P047,1,57.61
OI021236,O07861,P045,3,127.95
OI021237,O04940,P029,3,236.35
OI021238,O06245,P048,3,148.8
OI021239,O07295,P044,2,459.43
OI021240,O03509,P017,2,129.35
OI021241,O05772,P005,2,87.63
OI021242,O04215,P036,3,175.07
OI021243,O03254,P031,2,338.07
OI021244,O02273,P016,2,181.07
OI021245,O05585,P027,2,289.15
OI021246,O00308,P016,3,181.07
OI021247,O01839,P017,3,129.35
OI021248,O06040,P029,1,236.35
OI021249,O03939,P008,3,250.99
OI021250,O01385,P038,2,452.1
OI021251,O06851,P045,1,127.95
OI021252,O04809,P020,1,314.35
OI021253,O05636,P005,3,87.63
OI021254,O03372,P002,1,108.31
OI021255,O07107,P014,3,385.11
OI021256,O06481,P002,2,108.31
OI021257,O07456,P041,2,27.35
OI021258,O06412,P012,2,77.76
OI021259,O00272,P023,1,48.88
OI021260,O07219,P005,3,87.63
OI021261,O07412,P045,2,127.95
OI021262,O02556,P004,3,32.68
OI021263,O00789,P022,2,106.63
OI021264,O05312,P002,2,108.31
OI021265,O05193,P047,3,57.61
OI021266,O03502,P026,1,72.75
OI021267,O04414,P048,1,148.8
OI021268,O07224,P005,1,87.63
OI021269,O00116,P041,1,27.35
OI021270,O07497,P022,2,106.63
OI021271,O03161,P014,2,385.11
OI021272,O07063,P044,3,459.43
OI021273,O07258,P030,2,307.18
OI021274,O00339,P010,3,256.1
OI021275,O02550,P012,3,77.76
OI021276,O07540,P015,3,171.09
OI021277,O02192,P045,3,127.95
OI021278,O07330,P025,2,113.89
OI021279,O07673,P028,3,195.09
OI021280,O00065,P031,3,338.07
OI021281,O04423,P033,1,148.91
OI021282,O04651,P049,2,487.24
OI021283,O04075,P031,3,338.07
OI021284,O02869,P037,1,33.11
OI021285,O06819,P026,2,72.75
OI021286,O01874,P015,2,171.09
OI021287,O07572,P006,3,150.34
OI021288,O07629,P031,3,338.07
OI021289,O02719,P019,3,379.83
OI021290,O03426,P001,2,434.87
OI021291,O01863,P007,1,367.49
OI021292,O05946,P018,1,411.57
OI021293,O05735,P034,1,409.57
OI021294,O04852,P021,3,138.44
OI021295,O01737,P045,1,127.95
OI021296,O01307,P013,1,393.87
OI021297,O00143,P028,3,195.09
OI021298,O07145,P010,2,256.1
OI021299,O02811,P048,2,148.8
OI021300,O02559,P005,3,87.63
OI021301,O02588,P022,3,106.63
OI021302,O07283,P005,2,87.63
OI021303,O03794,P034,3,409.57
OI021304,O00165,P041,3,27.35
OI021305,O00639,P007,2,367.49
OI021306,O01199,P045,2,127.95
OI021307,O07243,P044,1,459.43
OI021308,O01690,P023,1,48.88
OI021309,O05019,P043,3,168.2
OI021310,O00173,P033,1,148.91
OI021311,O03411,P018,1,411.57
OI021312,O04479,P022,3,106.63
OI021313,O02977,P032,1,332.9
OI021314,O06484,P039,3,463.69
OI021315,O02398,P012,1,77.76
OI021316,O03453,P013,3,393.87
OI021317,O07622,P011,3,288.91
OI021318,O06844,P010,2,256.1
OI021319,O01687,P027,1,289.15
OI021320,O05028,P035,3,460.91
OI021321,O02133,P028,1,195.09
OI021322,O00714,P035,2,460.91
OI021323,O07382,P047,3,57.61
OI021324,O02135,P022,3,106.63
OI021325,O06472,P036,2,175.07
OI021326,O04161,P015,1,171.09
OI021327,O04044,P004,3,32.68
OI021328,O04312,P012,2,77.76
OI021329,O03664,P042,1,412.79
OI021330,O03541,P008,2,250.99
OI021331,O04245,P030,2,307.18
OI021332,O02062,P038,1,452.1
OI021333,O07425,P007,2,367.49
OI021334,O06344,P005,2,87.63
OI021335,O05756,P016,2,181.07
OI021336,O02145,P033,1,148.91
OI021337,O01431,P023,3,48.88
OI021338,O05828,P030,3,307.18
OI021339,O05887,P040,1,49.2
OI021340,O05689,P003,3,118.59
OI021341,O05713,P048,1,148.8
OI021342,O04627,P034,1,409.57
OI021343,O05103,P008,3,250.99
OI021344,O00791,P044,3,459.43
OI021345,O00583,P041,3,27.35
OI021346,O04829,P024,1,46.67
OI021347,O04412,P001,1,434.87
OI021348,O00258,P027,2,289.15
OI021349,O01093,P046,1,434.05
OI021350,O03210,P044,1,459.43
OI021351,O02388,P044,1,459.43
OI021352,O00470,P030,3,307.18
OI021353,O03729,P038,1,452.1
OI021354,O02110,P019,1,379.83
OI021355,O05117,P004,2,32.68
OI021356,O06234,P006,3,150.34
OI021357,O00450,P007,1,367.49
OI021358,O07057,P002,1,108.31
OI021359,O06064,P016,3,181.07
OI021360,O07235,P009,2,385.0
OI021361,O03823,P017,2,129.35
OI021362,O04816,P001,1,434.87
OI021363,O03172,P026,1,72.75
OI021364,O00743,P019,3,379.83
OI021365,O02261,P050,1,134.82
OI021366,O07287,P019,1,379.83
OI021367,O06239,P042,1,412.79
OI021368,O00921,P003,1,118.59
OI021369,O03310,P007,1,367.49
OI021370,O04850,P040,1,49.2
OI021371,O01750,P049,2,487.24
OI021372,O05491,P026,2,72.75
OI021373,O03957,P033,1,148.91
OI021374,O01103,P004,2,32.68
OI021375,O03288,P015,3,171.09
OI021376,O07010,P031,3,338.07
OI021377,O05864,P039,2,463.69
OI021378,O03631,P048,1,148.8
OI021379,O07531,P029,2,236.35
OI021380,O02610,P011,1,288.91
OI021381,O00845,P025,2,113.89
OI021382,O00312,P023,2,48.88
OI021383,O02137,P042,2,412.79
OI021384,O07003,P043,1,168.2
OI021385,O03715,P015,2,171.09
OI021386,O01861,P044,3,459.43
OI021387,O02913,P026,1,72.75
OI021388,O04580,P013,3,393.87
OI021389,O04263,P020,3,314.35
OI021390,O05588,P013,2,393.87
OI021391,O00837,P010,3,256.1
OI021392,O04816,P042,1,412.79
OI021393,O06079,P032,1,332.9
OI021394,O04176,P037,3,33.11
OI021395,O01529,P025,3,113.89
OI021396,O02865,P043,3,168.2
OI021397,O03960,P018,3,411.57
OI021398,O03164,P036,3,175.07
OI021399,O05904,P047,3,57.61
OI021400,O06637,P021,3,138.44
OI021401,O03694,P007,3,367.49
OI021402,O05577,P021,3,138.44
OI021403,O06589,P042,1,412.79
OI021404,O00129,P022,2,106.63
OI021405,O06851,P018,1,411.57
OI021406,O03696,P036,1,175.07
OI021407,O04374,P029,2,236.35
OI021408,O04758,P046,3,434.05
OI021409,O00907,P018,3,411.57
OI021410,O02851,P011,3,288.91
OI021411,O00606,P002,3,108.31
OI021412,O02011,P046,1,434.05
OI021413,O03882,P040,1,49.2
OI021414,O07376,P034,3,409.57
OI021415,O02313,P005,2,87.63
OI021416,O03520,P031,2,338.07
OI021417,O04589,P050,3,134.82
OI021418,O05278,P038,2,452.1
OI021419,O00326,P033,2,148.91
OI021420,O07278,P033,2,148.91
OI021421,O06379,P037,3,33.11
OI021422,O04516,P047,3,57.61
OI021423,O02554,P006,1,150.34
OI021424,O00882,P048,3,148.8
OI021425,O07331,P036,1,175.07
OI021426,O01687,P014,3,385.11
OI021427,O01873,P045,1,127.95
OI021428,O01583,P016,3,181.07
OI021429,O00540,P022,2,106.63
OI021430,O03877,P023,3,48.88
OI021431,O06013,P001,2,434.87
OI021432,O02014,P013,1,393.87
OI021433,O02889,P011,3,288.91
OI021434,O05809,P031,3,338.07
OI021435,O06998,P044,1,459.43
OI021436,O02373,P012,2,77.76
OI021437,O07325,P015,1,171.09
OI021438,O03839,P049,3,487.24
OI021439,O07875,P047,1,57.61
OI021440,O00326,P003,3,118.59
OI021441,O06696,P014,2,385.11
OI021442,O03298,P035,1,460.91
OI021443,O01354,P017,3,129.35
OI021444,O01640,P050,3,134.82
OI021445,O06862,P028,2,195.09
OI021446,O06448,P029,2,236.35
OI021447,O05170,P003,2,118.59
OI021448,O06176,P039,3,463.69
OI021449,O07186,P016,3,181.07
OI021450,O04733,P010,3,256.1
OI021451,O07931,P028,3,195.09
OI021452,O00376,P025,1,113.89
OI021453,O02073,P011,2,288.91
OI021454,O04320,P006,3,150.34
OI021455,O04603,P028,3,195.09
OI021456,O01169,P038,2,452.1
OI021457,O02562,P005,2,87.63
OI021458,O07885,P037,2,33.11
OI021459,O06951,P050,1,134.82
OI021460,O06760,P013,1,393.87
OI021461,O07400,P043,2,168.2
OI021462,O02595,P035,1,460.91
OI021463,O07010,P012,3,77.76
OI021464,O03484,P032,3,332.9
OI021465,O02911,P012,3,77.76
OI021466,O02634,P042,2,412.79
OI021467,O01619,P027,2,289.15
OI021468,O01356,P023,3,48.88
OI021469,O06188,P019,2,379.83
OI021470,O03170,P025,2,113.89
OI021471,O03052,P002,2,108.31
OI021472,O01160,P014,3,385.11
OI021473,O02698,P044,2,459.43
OI021474,O00530,P012,3,77.76
OI021475,O05932,P002,2,108.31
OI021476,O07560,P042,3,412.79
OI021477,O00620,P011,3,288.91
OI021478,O03648,P043,1,168.2
OI021479,O00060,P030,3,307.18
OI021480,O01128,P029,1,236.35
OI021481,O07027,P043,3,168.2
OI021482,O07747,P014,2,385.11
OI021483,O01580,P004,1,32.68
OI021484,O07007,P047,1,57.61
