order_id,user_id,order_date,order_status,total_amount,items_count
O06766,U09642,2024-03-26 00:00:00,completed,982.33,5
O06767,U00033,2024-08-28 00:00:00,completed,373.4,5
O06768,U01267,2024-04-25 00:00:00,completed,125.97,5
O06769,U08764,2024-06-30 00:00:00,completed,1227.06,5
O06770,U03321,2024-12-26 00:00:00,completed,1251.75,1
O06771,U09700,2024-06-10 00:00:00,completed,498.99,2
O06772,U05882,2024-12-16 00:00:00,completed,1527.82,7
O06773,U03038,2024-10-18 00:00:00,cancelled,1606.85,6
O06774,U01892,2024-12-15 00:00:00,completed,855.17,6
O06775,U03302,2024-08-11 00:00:00,refunded,628.02,2
O06776,U01357,2024-12-18 00:00:00,completed,759.07,3
O06777,U01229,2024-01-25 00:00:00,pending,1419.26,1
O06778,U09893,2024-03-27 00:00:00,completed,237.52,2
O06779,U02813,2024-07-25 00:00:00,completed,1884.42,7
O06780,U01486,2024-06-29 00:00:00,completed,1495.55,1
O06781,U06172,2024-10-04 00:00:00,completed,1391.82,6
O06782,U07742,2024-01-11 00:00:00,completed,65.13,7
O06783,U06008,2024-04-24 00:00:00,completed,978.51,3
O06784,U06251,2024-04-21 00:00:00,completed,1058.81,7
O06785,U02427,2024-12-13 00:00:00,cancelled,1220.12,7
O06786,U04688,2024-06-17 00:00:00,completed,954.19,7
O06787,U03221,2024-09-21 00:00:00,completed,1275.13,3
O06788,U05692,2024-04-21 00:00:00,cancelled,112.33,2
O06789,U03930,2024-02-27 00:00:00,completed,369.35,6
O06790,U06887,2024-10-18 00:00:00,completed,1430.6,7
O06791,U05338,2024-07-02 00:00:00,completed,1797.26,7
O06792,U08448,2024-03-01 00:00:00,completed,1826.69,7
O06793,U05048,2024-11-04 00:00:00,refunded,314.86,5
O06794,U02792,2024-08-26 00:00:00,completed,414.04,5
O06795,U07329,2024-07-21 00:00:00,cancelled,980.39,7
O06796,U06954,2024-07-28 00:00:00,cancelled,638.67,7
O06797,U09023,2024-03-14 00:00:00,pending,1428.62,1
O06798,U03550,2024-02-29 00:00:00,completed,1117.41,3
O06799,U09012,2024-11-25 00:00:00,completed,220.29,6
O06800,U02912,2024-05-23 00:00:00,completed,1917.7,2
O06801,U02067,2024-11-05 00:00:00,completed,1653.47,2
O06802,U03427,2024-12-04 00:00:00,completed,1260.49,1
O06803,U02938,2024-08-23 00:00:00,completed,467.88,3
O06804,U07888,2024-02-05 00:00:00,completed,1196.96,3
O06805,U00007,2024-12-18 00:00:00,completed,701.96,1
O06806,U09533,2024-10-05 00:00:00,refunded,1459.71,3
O06807,U09626,2024-08-21 00:00:00,completed,305.67,7
O06808,U07843,2024-05-29 00:00:00,completed,96.35,6
O06809,U06786,2024-06-27 00:00:00,cancelled,1710.39,7
O06810,U07604,2024-03-11 00:00:00,completed,641.3,4
O06811,U01102,2024-10-12 00:00:00,completed,1337.52,3
O06812,U03821,2024-09-20 00:00:00,completed,1357.91,6
O06813,U04361,2024-02-09 00:00:00,completed,1320.04,2
O06814,U00129,2024-06-11 00:00:00,cancelled,1819.54,1
O06815,U04122,2024-10-26 00:00:00,completed,1197.96,1
O06816,U03771,2024-11-13 00:00:00,pending,1179.46,3
O06817,U06707,2024-09-02 00:00:00,completed,893.91,3
O06818,U06736,2024-04-23 00:00:00,completed,592.91,7
O06819,U05408,2024-10-09 00:00:00,completed,703.61,4
O06820,U02861,2024-03-10 00:00:00,completed,368.35,6
O06821,U06641,2024-09-14 00:00:00,completed,83.77,5
O06822,U01521,2024-05-03 00:00:00,completed,566.69,5
O06823,U04647,2024-03-14 00:00:00,completed,1553.73,6
O06824,U04158,2024-01-23 00:00:00,completed,1915.58,6
O06825,U00768,2024-08-24 00:00:00,cancelled,1022.38,1
O06826,U01147,2024-11-01 00:00:00,refunded,1283.45,7
O06827,U07705,2024-11-05 00:00:00,cancelled,744.13,2
O06828,U07605,2024-01-26 00:00:00,completed,113.17,4
O06829,U07486,2024-11-21 00:00:00,completed,1273.6,3
O06830,U01051,2024-01-11 00:00:00,refunded,1656.73,7
O06831,U04919,2024-10-14 00:00:00,completed,978.48,4
O06832,U03811,2024-08-15 00:00:00,refunded,1882.55,2
O06833,U05663,2024-04-27 00:00:00,cancelled,523.95,3
O06834,U06108,2024-04-05 00:00:00,completed,457.2,3
O06835,U04525,2024-12-06 00:00:00,pending,1413.77,6
O06836,U01452,2024-03-16 00:00:00,completed,1133.69,5
O06837,U01379,2024-08-26 00:00:00,completed,1118.81,4
O06838,U07486,2024-10-03 00:00:00,completed,1177.79,3
O06839,U09970,2024-03-06 00:00:00,pending,1196.18,6
O06840,U03619,2024-09-18 00:00:00,completed,1155.27,5
O06841,U07330,2024-06-21 00:00:00,completed,1192.12,7
O06842,U05259,2024-12-27 00:00:00,cancelled,1332.63,7
O06843,U08593,2024-03-19 00:00:00,pending,409.7,5
O06844,U03247,2024-03-01 00:00:00,completed,122.71,1
O06845,U00519,2024-07-20 00:00:00,completed,854.28,7
O06846,U03572,2024-12-21 00:00:00,cancelled,505.54,5
O06847,U08461,2024-09-09 00:00:00,completed,1949.38,4
O06848,U08683,2024-05-08 00:00:00,completed,197.41,2
O06849,U02230,2024-02-22 00:00:00,completed,1061.68,7
O06850,U04083,2024-06-11 00:00:00,cancelled,1845.55,2
O06851,U08403,2024-01-18 00:00:00,completed,808.57,5
O06852,U07501,2024-03-14 00:00:00,completed,1292.73,4
O06853,U00846,2024-08-20 00:00:00,completed,955.51,2
O06854,U05742,2024-10-25 00:00:00,completed,1085.98,4
O06855,U04164,2024-01-28 00:00:00,completed,214.23,1
O06856,U09369,2024-10-12 00:00:00,completed,920.19,7
O06857,U00271,2024-08-23 00:00:00,cancelled,1819.91,3
O06858,U08984,2024-07-17 00:00:00,completed,215.48,7
O06859,U05920,2024-05-18 00:00:00,pending,1300.33,7
O06860,U02312,2024-08-04 00:00:00,completed,1104.77,2
O06861,U09404,2024-05-31 00:00:00,completed,1533.26,7
O06862,U04579,2024-09-13 00:00:00,completed,1089.02,2
O06863,U06614,2024-12-06 00:00:00,pending,1640.98,5
O06864,U02820,2024-09-21 00:00:00,completed,1599.89,5
O06865,U01183,2024-12-10 00:00:00,completed,1831.92,5
O06866,U09312,2024-11-28 00:00:00,completed,283.96,1
O06867,U08090,2024-11-03 00:00:00,completed,1260.81,1
O06868,U06552,2024-03-28 00:00:00,completed,1496.45,6
O06869,U06731,2024-01-28 00:00:00,completed,1052.2,6
O06870,U05625,2024-03-05 00:00:00,completed,1735.39,3
O06871,U08089,2024-02-02 00:00:00,completed,1615.55,1
O06872,U03187,2024-09-02 00:00:00,cancelled,145.29,4
O06873,U09175,2024-04-30 00:00:00,completed,232.7,2
O06874,U08775,2024-02-02 00:00:00,completed,788.77,2
O06875,U02214,2024-02-20 00:00:00,completed,320.82,2
O06876,U00602,2024-01-09 00:00:00,completed,213.26,1
O06877,U00832,2024-12-17 00:00:00,completed,1727.08,3
O06878,U01606,2024-10-29 00:00:00,refunded,1327.51,4
O06879,U09275,2024-10-15 00:00:00,completed,488.35,1
O06880,U00389,2024-12-29 00:00:00,completed,942.13,3
O06881,U07277,2024-05-17 00:00:00,completed,481.16,5
O06882,U00136,2024-12-22 00:00:00,completed,1563.29,6
O06883,U06017,2024-02-08 00:00:00,completed,63.33,1
O06884,U00129,2024-09-09 00:00:00,completed,1229.05,1
O06885,U05871,2024-01-26 00:00:00,completed,203.89,1
O06886,U00626,2024-09-27 00:00:00,pending,1078.57,3
O06887,U05726,2024-10-03 00:00:00,completed,1943.57,1
O06888,U09467,2024-03-19 00:00:00,completed,1769.95,5
O06889,U09144,2024-08-07 00:00:00,pending,1606.05,6
O06890,U01027,2024-09-20 00:00:00,completed,395.06,6
O06891,U09759,2024-02-02 00:00:00,completed,1465.7,3
O06892,U06384,2024-01-03 00:00:00,completed,1940.79,5
O06893,U02867,2024-01-28 00:00:00,completed,404.75,4
O06894,U04696,2024-06-14 00:00:00,completed,423.11,2
O06895,U09994,2024-07-20 00:00:00,completed,1823.45,7
O06896,U09057,2024-03-20 00:00:00,cancelled,1576.93,5
O06897,U08033,2024-08-02 00:00:00,completed,1201.28,2
O06898,U01875,2024-05-10 00:00:00,completed,391.33,4
O06899,U01037,2024-07-08 00:00:00,completed,974.74,3
O06900,U05261,2024-04-07 00:00:00,completed,621.67,4
O06901,U09019,2024-05-26 00:00:00,cancelled,492.72,6
O06902,U01391,2024-12-11 00:00:00,completed,252.53,7
O06903,U03556,2024-06-16 00:00:00,completed,1372.98,6
O06904,U04379,2024-09-12 00:00:00,completed,1876.48,2
O06905,U07826,2024-03-21 00:00:00,pending,252.65,1
O06906,U00344,2024-12-27 00:00:00,completed,297.44,2
O06907,U01064,2024-07-09 00:00:00,completed,999.0,5
O06908,U02306,2024-01-24 00:00:00,pending,90.93,6
O06909,U02907,2024-09-03 00:00:00,completed,688.18,3
O06910,U00088,2024-06-26 00:00:00,completed,1754.76,4
O06911,U04395,2024-03-23 00:00:00,completed,713.3,1
O06912,U09501,2024-10-30 00:00:00,completed,942.12,2
O06913,U08861,2024-05-22 00:00:00,cancelled,313.97,5
O06914,U09300,2024-10-31 00:00:00,pending,850.53,1
O06915,U00284,2024-02-24 00:00:00,refunded,1830.33,2
O06916,U01104,2024-11-16 00:00:00,pending,1939.11,1
O06917,U09727,2024-03-07 00:00:00,refunded,481.34,5
O06918,U02724,2024-08-04 00:00:00,refunded,509.16,7
O06919,U04783,2024-06-27 00:00:00,completed,1204.81,4
O06920,U04591,2024-03-05 00:00:00,completed,1747.09,3
O06921,U02352,2024-01-07 00:00:00,completed,201.05,2
O06922,U06748,2024-10-23 00:00:00,completed,620.26,2
O06923,U06119,2024-02-07 00:00:00,completed,1781.18,1
O06924,U07298,2024-06-18 00:00:00,pending,915.51,1
O06925,U08817,2024-04-14 00:00:00,completed,1181.41,2
O06926,U06764,2024-08-04 00:00:00,completed,1318.12,1
O06927,U01373,2024-03-31 00:00:00,completed,1456.33,2
O06928,U09163,2024-06-30 00:00:00,cancelled,1260.97,6
O06929,U03868,2024-02-29 00:00:00,completed,1013.54,6
O06930,U09929,2024-09-13 00:00:00,cancelled,965.13,1
O06931,U02136,2024-04-21 00:00:00,completed,659.65,6
O06932,U03229,2024-11-14 00:00:00,refunded,612.31,1
O06933,U08985,2024-10-23 00:00:00,completed,913.88,2
O06934,U05673,2024-09-19 00:00:00,completed,1756.2,3
O06935,U06646,2024-07-31 00:00:00,completed,226.83,1
O06936,U05535,2024-09-24 00:00:00,refunded,1830.83,5
O06937,U08978,2024-09-26 00:00:00,refunded,341.7,7
O06938,U04521,2024-12-23 00:00:00,completed,616.16,4
O06939,U07767,2024-03-04 00:00:00,completed,1364.08,4
O06940,U07339,2024-03-09 00:00:00,completed,1961.6,6
O06941,U08522,2024-02-07 00:00:00,completed,1938.62,1
O06942,U02031,2024-12-14 00:00:00,completed,1069.49,6
O06943,U01747,2024-08-13 00:00:00,completed,450.75,1
O06944,U07888,2024-05-28 00:00:00,completed,85.96,4
O06945,U05631,2024-12-15 00:00:00,cancelled,190.2,2
O06946,U00764,2024-09-16 00:00:00,completed,1669.92,5
O06947,U09428,2024-10-13 00:00:00,completed,1085.27,2
O06948,U02706,2024-08-22 00:00:00,completed,1597.62,7
O06949,U08827,2024-07-08 00:00:00,pending,117.08,6
O06950,U05365,2024-10-22 00:00:00,cancelled,483.81,2
O06951,U02983,2024-10-21 00:00:00,cancelled,1935.76,4
O06952,U04601,2024-01-23 00:00:00,refunded,763.95,7
O06953,U01232,2024-10-07 00:00:00,completed,998.13,5
O06954,U04792,2024-09-09 00:00:00,completed,52.62,5
O06955,U04714,2024-01-10 00:00:00,refunded,500.63,3
O06956,U04003,2024-05-23 00:00:00,completed,1018.35,6
O06957,U06375,2024-07-17 00:00:00,completed,1373.36,5
O06958,U07984,2024-10-31 00:00:00,completed,606.56,1
O06959,U07107,2024-06-05 00:00:00,completed,614.34,5
O06960,U02781,2024-06-01 00:00:00,pending,806.1,1
O06961,U06016,2024-06-12 00:00:00,completed,864.08,2
O06962,U04899,2024-08-31 00:00:00,completed,363.75,5
O06963,U09032,2024-11-11 00:00:00,completed,1671.12,5
O06964,U09593,2024-12-25 00:00:00,completed,739.76,7
O06965,U08655,2024-02-14 00:00:00,completed,1911.29,5
O06966,U09812,2024-07-29 00:00:00,completed,738.87,7
O06967,U09168,2024-01-29 00:00:00,cancelled,305.46,1
O06968,U05027,2024-09-20 00:00:00,completed,1752.64,6
O06969,U08534,2024-01-10 00:00:00,completed,983.46,3
O06970,U05543,2024-04-01 00:00:00,completed,468.87,6
O06971,U00694,2024-10-08 00:00:00,completed,1183.95,1
O06972,U04078,2024-03-10 00:00:00,completed,1531.74,1
O06973,U07229,2024-03-16 00:00:00,completed,136.35,5
O06974,U01081,2024-11-13 00:00:00,completed,1826.09,7
O06975,U02059,2024-08-03 00:00:00,completed,584.28,5
O06976,U09033,2024-01-29 00:00:00,cancelled,702.37,6
O06977,U04681,2024-12-26 00:00:00,completed,1288.06,4
O06978,U00591,2024-04-26 00:00:00,completed,245.8,2
O06979,U00179,2024-10-04 00:00:00,completed,1086.86,7
O06980,U01668,2024-12-11 00:00:00,completed,1356.16,7
O06981,U06172,2024-10-19 00:00:00,completed,1058.37,6
O06982,U05264,2024-07-19 00:00:00,cancelled,538.96,5
O06983,U00816,2024-04-23 00:00:00,completed,1880.89,1
O06984,U04504,2024-03-22 00:00:00,pending,1376.64,4
O06985,U04986,2024-03-23 00:00:00,completed,1156.43,7
O06986,U06629,2024-02-25 00:00:00,completed,201.37,3
O06987,U01992,2024-09-16 00:00:00,completed,1083.4,3
O06988,U08403,2024-06-19 00:00:00,refunded,1673.1,4
O06989,U09923,2024-10-11 00:00:00,completed,54.75,7
O06990,U07691,2024-02-18 00:00:00,completed,1604.83,2
O06991,U09380,2024-02-29 00:00:00,completed,1949.12,2
O06992,U01153,2024-09-06 00:00:00,completed,1035.21,2
O06993,U01884,2024-10-21 00:00:00,completed,578.64,3
O06994,U06031,2024-05-17 00:00:00,completed,155.44,2
O06995,U04549,2024-05-14 00:00:00,refunded,1227.89,7
O06996,U05407,2024-02-13 00:00:00,pending,986.79,4
O06997,U05859,2024-05-12 00:00:00,completed,1092.13,3
O06998,U09255,2024-02-09 00:00:00,completed,1134.89,3
O06999,U03028,2024-04-14 00:00:00,completed,1022.46,3
O07000,U09835,2024-09-22 00:00:00,completed,888.36,6
O07001,U03813,2024-11-23 00:00:00,completed,1811.43,2
O07002,U06946,2024-10-09 00:00:00,completed,1773.81,1
O07003,U08596,2024-11-21 00:00:00,completed,809.19,1
O07004,U06186,2024-03-12 00:00:00,completed,1748.66,4
O07005,U00720,2024-01-08 00:00:00,completed,1472.26,3
O07006,U09173,2024-09-08 00:00:00,completed,1565.24,6
O07007,U07292,2024-10-11 00:00:00,completed,278.62,3
O07008,U09006,2024-04-15 00:00:00,completed,312.3,1
O07009,U04205,2024-11-16 00:00:00,completed,1448.99,7
O07010,U07950,2024-04-10 00:00:00,completed,1513.75,5
O07011,U02807,2024-06-27 00:00:00,completed,1298.98,6
O07012,U08914,2024-11-24 00:00:00,pending,270.92,7
O07013,U03047,2024-03-30 00:00:00,completed,388.95,2
O07014,U08098,2024-08-01 00:00:00,completed,1963.5,6
O07015,U00788,2024-07-02 00:00:00,completed,1440.28,7
O07016,U07560,2024-06-19 00:00:00,completed,1660.81,7
O07017,U07147,2024-07-31 00:00:00,completed,1872.34,1
O07018,U03449,2024-09-27 00:00:00,completed,1231.1,6
O07019,U01266,2024-07-21 00:00:00,completed,1189.69,6
O07020,U04355,2024-05-05 00:00:00,completed,1850.09,4
O07021,U05633,2024-08-19 00:00:00,completed,725.2,7
O07022,U04385,2024-04-14 00:00:00,completed,1582.76,1
O07023,U09333,2024-09-10 00:00:00,completed,479.19,6
O07024,U06370,2024-09-20 00:00:00,completed,613.34,2
O07025,U01119,2024-05-14 00:00:00,completed,719.92,5
O07026,U05450,2024-06-09 00:00:00,refunded,926.52,5
O07027,U05587,2024-04-10 00:00:00,completed,798.15,5
O07028,U08131,2024-09-13 00:00:00,pending,1899.82,2
O07029,U02106,2024-10-19 00:00:00,completed,1446.58,6
O07030,U07250,2024-10-26 00:00:00,completed,542.8,7
O07031,U05665,2024-06-21 00:00:00,completed,1141.28,5
O07032,U09377,2024-11-24 00:00:00,completed,892.82,4
O07033,U00065,2024-12-19 00:00:00,completed,127.29,2
O07034,U04181,2024-07-12 00:00:00,completed,1976.53,2
O07035,U08084,2024-10-25 00:00:00,completed,1484.66,2
O07036,U03550,2024-09-20 00:00:00,completed,587.5,1
O07037,U01858,2024-03-31 00:00:00,pending,491.02,2
O07038,U01768,2024-09-01 00:00:00,completed,1915.3,7
O07039,U07272,2024-07-03 00:00:00,completed,1609.66,4
O07040,U07856,2024-02-25 00:00:00,completed,377.64,5
O07041,U01336,2024-05-05 00:00:00,completed,1928.4,6
O07042,U01088,2024-01-09 00:00:00,completed,1973.57,2
O07043,U03150,2024-05-20 00:00:00,refunded,131.24,2
O07044,U01628,2024-10-16 00:00:00,completed,972.47,6
O07045,U02028,2024-01-11 00:00:00,pending,1989.05,3
O07046,U09226,2024-02-25 00:00:00,pending,1452.19,2
O07047,U05701,2024-07-23 00:00:00,cancelled,1102.29,6
O07048,U04629,2024-12-11 00:00:00,completed,605.56,3
O07049,U06173,2024-01-09 00:00:00,completed,456.01,5
O07050,U01365,2024-05-03 00:00:00,completed,369.03,7
O07051,U08811,2024-07-16 00:00:00,completed,1445.5,5
O07052,U03176,2024-01-06 00:00:00,completed,950.67,2
O07053,U03561,2024-12-26 00:00:00,cancelled,1672.54,4
O07054,U03047,2024-08-30 00:00:00,completed,56.33,4
O07055,U05495,2024-10-17 00:00:00,pending,1555.01,4
O07056,U04107,2024-09-19 00:00:00,completed,1326.77,6
O07057,U04320,2024-10-12 00:00:00,completed,1284.01,2
O07058,U02025,2024-10-08 00:00:00,completed,1364.47,2
O07059,U07246,2024-06-23 00:00:00,completed,262.97,3
O07060,U08474,2024-12-23 00:00:00,completed,438.02,7
O07061,U04365,2024-07-12 00:00:00,completed,1786.16,4
O07062,U02451,2024-12-19 00:00:00,pending,138.29,7
O07063,U03024,2024-06-12 00:00:00,cancelled,1060.77,5
O07064,U02911,2024-01-18 00:00:00,pending,522.26,1
O07065,U06168,2024-05-03 00:00:00,cancelled,765.16,5
O07066,U01667,2024-01-14 00:00:00,pending,57.75,4
O07067,U04249,2024-12-30 00:00:00,completed,1364.37,3
O07068,U06840,2024-09-21 00:00:00,completed,1926.57,3
O07069,U00847,2024-09-06 00:00:00,completed,1466.1,6
O07070,U06172,2024-01-26 00:00:00,completed,544.68,4
O07071,U07900,2024-02-13 00:00:00,pending,726.5,6
O07072,U08774,2024-10-09 00:00:00,completed,935.37,3
O07073,U07518,2024-09-23 00:00:00,completed,1179.41,7
O07074,U00568,2024-08-02 00:00:00,completed,816.34,6
O07075,U07572,2024-08-13 00:00:00,completed,963.98,2
O07076,U03411,2024-05-22 00:00:00,completed,1110.63,5
O07077,U00927,2024-05-06 00:00:00,completed,692.03,3
O07078,U05847,2024-09-21 00:00:00,completed,1136.62,2
O07079,U05557,2024-05-18 00:00:00,completed,1483.3,2
O07080,U03566,2024-12-03 00:00:00,completed,1260.96,6
O07081,U04900,2024-12-07 00:00:00,completed,384.12,3
O07082,U04997,2024-12-13 00:00:00,completed,1480.12,3
O07083,U06508,2024-11-12 00:00:00,completed,1151.57,7
O07084,U08631,2024-06-06 00:00:00,completed,1727.08,5
O07085,U02201,2024-02-24 00:00:00,refunded,1172.31,4
O07086,U05089,2024-01-17 00:00:00,completed,1952.89,6
O07087,U04304,2024-05-19 00:00:00,completed,1375.67,7
O07088,U08232,2024-05-27 00:00:00,cancelled,1296.84,5
O07089,U04646,2024-09-11 00:00:00,completed,339.02,1
O07090,U04164,2024-10-01 00:00:00,completed,856.34,5
O07091,U09375,2024-01-17 00:00:00,completed,1746.92,4
O07092,U02847,2024-12-06 00:00:00,completed,701.08,6
O07093,U01201,2024-05-09 00:00:00,completed,319.5,6
O07094,U01847,2024-08-04 00:00:00,completed,809.21,1
O07095,U05719,2024-07-30 00:00:00,completed,1011.55,7
O07096,U04000,2024-07-06 00:00:00,completed,1643.74,3
O07097,U06769,2024-10-13 00:00:00,completed,697.49,3
O07098,U00474,2024-11-28 00:00:00,completed,1675.76,2
O07099,U01665,2024-11-21 00:00:00,completed,190.66,1
O07100,U04725,2024-04-22 00:00:00,completed,1229.87,2
O07101,U02365,2024-10-29 00:00:00,completed,781.81,1
O07102,U02030,2024-03-16 00:00:00,completed,1083.91,2
O07103,U02982,2024-05-18 00:00:00,completed,143.52,5
O07104,U02881,2024-07-16 00:00:00,completed,651.09,3
O07105,U08066,2024-04-25 00:00:00,cancelled,1732.6,6
O07106,U00740,2024-03-25 00:00:00,refunded,1358.15,2
O07107,U01294,2024-09-14 00:00:00,completed,1291.15,7
O07108,U06080,2024-12-20 00:00:00,completed,1396.16,6
O07109,U01633,2024-02-22 00:00:00,pending,1496.63,1
O07110,U04936,2024-10-02 00:00:00,completed,1237.43,7
O07111,U09871,2024-11-30 00:00:00,refunded,1258.42,7
O07112,U00969,2024-12-14 00:00:00,cancelled,148.08,5
O07113,U03353,2024-12-26 00:00:00,completed,1105.89,6
O07114,U05754,2024-01-19 00:00:00,completed,1575.99,3
O07115,U04858,2024-12-06 00:00:00,cancelled,1397.68,7
O07116,U00110,2024-08-24 00:00:00,cancelled,1515.52,6
O07117,U00152,2024-06-25 00:00:00,pending,61.9,7
O07118,U06777,2024-05-20 00:00:00,completed,1772.79,6
O07119,U06457,2024-03-17 00:00:00,completed,874.89,6
O07120,U02320,2024-06-23 00:00:00,completed,1831.5,5
O07121,U00860,2024-07-24 00:00:00,pending,1873.12,6
O07122,U06644,2024-03-17 00:00:00,completed,1309.49,2
O07123,U02978,2024-01-25 00:00:00,completed,775.97,7
O07124,U09008,2024-08-02 00:00:00,completed,1919.86,3
O07125,U03188,2024-05-27 00:00:00,completed,1719.25,6
O07126,U03468,2024-06-29 00:00:00,pending,482.45,7
O07127,U03597,2024-05-22 00:00:00,completed,1903.3,7
O07128,U01964,2024-01-27 00:00:00,cancelled,1810.44,4
O07129,U00093,2024-11-07 00:00:00,completed,1211.81,3
O07130,U04321,2024-05-27 00:00:00,pending,853.17,5
O07131,U08567,2024-06-29 00:00:00,completed,502.14,6
O07132,U05831,2024-11-12 00:00:00,completed,59.24,1
O07133,U09597,2024-04-24 00:00:00,cancelled,613.27,1
O07134,U03538,2024-05-10 00:00:00,completed,581.93,4
O07135,U07130,2024-01-16 00:00:00,completed,688.47,7
O07136,U04806,2024-03-10 00:00:00,completed,898.4,2
O07137,U00069,2024-07-05 00:00:00,cancelled,492.5,5
O07138,U04269,2024-10-24 00:00:00,completed,834.73,6
O07139,U00262,2024-03-15 00:00:00,pending,1370.01,6
O07140,U08966,2024-08-20 00:00:00,completed,129.25,5
O07141,U00594,2024-05-06 00:00:00,completed,811.01,5
O07142,U02465,2024-09-10 00:00:00,completed,1899.87,6
O07143,U05969,2024-02-06 00:00:00,completed,670.25,7
O07144,U07790,2024-11-04 00:00:00,completed,1524.46,4
O07145,U09434,2024-07-31 00:00:00,completed,1447.93,2
O07146,U00925,2024-08-31 00:00:00,pending,1893.46,3
O07147,U04917,2024-10-23 00:00:00,completed,1869.57,1
O07148,U04770,2024-12-01 00:00:00,completed,334.47,3
O07149,U05878,2024-06-19 00:00:00,refunded,1280.81,4
O07150,U06519,2024-06-02 00:00:00,pending,625.43,7
O07151,U09052,2024-09-20 00:00:00,pending,400.49,7
O07152,U04829,2024-12-11 00:00:00,completed,1567.26,6
O07153,U08090,2024-03-25 00:00:00,completed,1523.3,1
O07154,U07555,2024-05-31 00:00:00,completed,1565.09,4
O07155,U00616,2024-08-21 00:00:00,completed,543.63,7
O07156,U09489,2024-04-15 00:00:00,completed,311.65,2
O07157,U04785,2024-08-02 00:00:00,completed,1605.99,5
O07158,U01107,2024-08-06 00:00:00,completed,1509.47,5
O07159,U08879,2024-03-14 00:00:00,completed,379.07,3
O07160,U03635,2024-12-30 00:00:00,completed,324.82,1
O07161,U05458,2024-01-17 00:00:00,completed,743.59,1
O07162,U03869,2024-08-25 00:00:00,cancelled,1056.21,7
O07163,U02593,2024-11-11 00:00:00,completed,466.36,7
O07164,U00336,2024-10-10 00:00:00,completed,1417.25,4
O07165,U08834,2024-12-20 00:00:00,completed,785.09,7
O07166,U00605,2024-05-08 00:00:00,pending,837.96,3
O07167,U01964,2024-10-29 00:00:00,pending,1311.67,6
O07168,U08622,2024-07-25 00:00:00,completed,1218.39,5
O07169,U00529,2024-11-09 00:00:00,cancelled,902.77,4
O07170,U09118,2024-03-09 00:00:00,completed,801.52,3
O07171,U06752,2024-07-31 00:00:00,completed,1144.12,3
O07172,U05575,2024-12-11 00:00:00,completed,818.88,1
O07173,U04584,2024-12-08 00:00:00,completed,1610.34,3
O07174,U00736,2024-07-31 00:00:00,cancelled,1695.02,5
O07175,U07827,2024-08-08 00:00:00,cancelled,570.46,2
O07176,U07875,2024-11-16 00:00:00,completed,547.96,4
O07177,U01651,2024-06-12 00:00:00,completed,442.6,6
O07178,U04850,2024-05-20 00:00:00,pending,646.97,1
O07179,U03395,2024-01-17 00:00:00,completed,1285.46,2
O07180,U00335,2024-06-22 00:00:00,completed,99.77,3
O07181,U06796,2024-04-20 00:00:00,completed,1735.22,3
O07182,U06898,2024-03-27 00:00:00,completed,1832.31,1
O07183,U07974,2024-05-26 00:00:00,completed,1820.8,6
O07184,U02927,2024-01-01 00:00:00,completed,983.14,2
O07185,U04624,2024-06-03 00:00:00,completed,629.03,7
O07186,U03790,2024-03-11 00:00:00,completed,147.0,7
O07187,U09083,2024-11-18 00:00:00,completed,1795.19,4
O07188,U06327,2024-09-23 00:00:00,completed,476.82,2
O07189,U00839,2024-02-28 00:00:00,completed,889.32,4
O07190,U03249,2024-08-06 00:00:00,completed,1235.41,6
O07191,U04255,2024-03-22 00:00:00,completed,753.61,1
O07192,U00363,2024-10-06 00:00:00,completed,937.33,6
O07193,U01996,2024-05-26 00:00:00,cancelled,734.23,4
O07194,U02491,2024-11-20 00:00:00,completed,1603.01,1
O07195,U01220,2024-09-01 00:00:00,completed,871.49,4
O07196,U04058,2024-01-14 00:00:00,completed,1215.79,7
O07197,U03378,2024-05-11 00:00:00,completed,893.44,5
O07198,U06299,2024-08-21 00:00:00,completed,1657.87,2
O07199,U02385,2024-11-21 00:00:00,completed,198.23,2
O07200,U08174,2024-09-17 00:00:00,completed,976.92,7
O07201,U02002,2024-11-10 00:00:00,completed,1501.95,2
O07202,U05987,2024-08-01 00:00:00,completed,799.16,5
O07203,U07107,2024-07-29 00:00:00,refunded,1379.52,1
O07204,U09854,2024-10-20 00:00:00,cancelled,1935.85,7
O07205,U05763,2024-11-20 00:00:00,pending,1264.08,4
O07206,U01822,2024-07-28 00:00:00,completed,850.33,1
O07207,U06282,2024-06-16 00:00:00,completed,863.52,3
O07208,U00242,2024-05-20 00:00:00,completed,257.9,2
O07209,U05792,2024-05-11 00:00:00,completed,1684.41,5
O07210,U05885,2024-12-17 00:00:00,pending,1964.53,4
O07211,U05650,2024-04-04 00:00:00,cancelled,1161.41,1
O07212,U09082,2024-06-18 00:00:00,completed,336.76,5
O07213,U01611,2024-12-04 00:00:00,completed,1957.47,5
O07214,U05480,2024-04-08 00:00:00,completed,113.78,2
O07215,U06762,2024-08-03 00:00:00,completed,1526.12,4
O07216,U02098,2024-01-17 00:00:00,completed,1310.89,2
O07217,U00701,2024-09-04 00:00:00,completed,1719.23,7
O07218,U08499,2024-03-03 00:00:00,completed,909.63,2
O07219,U07358,2024-06-21 00:00:00,cancelled,291.22,3
