user_id,country,device_type,signup_date,customer_segment
U07397,UAE,Mobile,2024-05-04 00:00:00,New
U07398,Kuwait,Mobile,2024-01-17 00:00:00,New
U07399,KSA,Mobile,2024-01-26 00:00:00,Returning
U07400,UAE,Tablet,2024-07-31 00:00:00,New
U07401,UAE,Desktop,2024-01-01 00:00:00,New
U07402,KSA,Desktop,2024-10-17 00:00:00,New
U07403,KSA,Mobile,2024-09-21 00:00:00,New
U07404,UAE,Desktop,2024-12-08 00:00:00,New
U07405,UAE,Desktop,2024-02-07 00:00:00,New
U07406,UAE,Desktop,2024-08-20 00:00:00,New
U07407,KSA,Mobile,2024-09-16 00:00:00,Returning
U07408,Egypt,Mobile,2024-11-03 00:00:00,New
U07409,UAE,Mobile,2024-09-17 00:00:00,Returning
U07410,KSA,Mobile,2024-08-25 00:00:00,New
U07411,UAE,Mobile,2024-04-15 00:00:00,New
U07412,UAE,Mobile,2024-09-03 00:00:00,New
U07413,UAE,Mobile,2024-10-30 00:00:00,Returning
U07414,Oman,Mobile,2024-12-08 00:00:00,Returning
U07415,UAE,Mobile,2024-02-07 00:00:00,New
U07416,KSA,Desktop,2024-11-03 00:00:00,New
U07417,UAE,Mobile,2024-12-08 00:00:00,Returning
U07418,UAE,Mobile,2024-02-15 00:00:00,Returning
U07419,UAE,Mobile,2024-07-28 00:00:00,New
U07420,Qatar,Mobile,2024-04-02 00:00:00,New
U07421,UAE,Desktop,2024-08-07 00:00:00,Returning
U07422,KSA,Mobile,2024-09-12 00:00:00,New
U07423,UAE,Mobile,2024-05-16 00:00:00,Returning
U07424,UAE,Tablet,2024-08-18 00:00:00,New
U07425,UAE,Mobile,2024-11-01 00:00:00,Returning
U07426,UAE,Mobile,2024-07-20 00:00:00,New
U07427,UAE,Mobile,2024-03-06 00:00:00,New
U07428,UAE,Mobile,2024-02-07 00:00:00,New
U07429,KSA,Tablet,2024-06-03 00:00:00,Returning
U07430,KSA,Mobile,2024-04-14 00:00:00,Returning
U07431,UAE,Desktop,2024-09-11 00:00:00,Returning
U07432,UAE,Tablet,2024-01-16 00:00:00,Returning
U07433,UAE,Mobile,2024-03-19 00:00:00,New
U07434,UAE,Mobile,2024-01-13 00:00:00,New
U07435,UAE,Mobile,2024-04-11 00:00:00,Returning
U07436,Kuwait,Mobile,2024-05-31 00:00:00,Returning
U07437,UAE,Mobile,2024-06-26 00:00:00,New
U07438,UAE,Mobile,2024-03-27 00:00:00,New
U07439,UAE,Mobile,2024-03-28 00:00:00,New
U07440,UAE,Desktop,2024-01-29 00:00:00,New
U07441,KSA,Mobile,2024-12-28 00:00:00,Returning
U07442,UAE,Desktop,2024-11-16 00:00:00,Returning
U07443,UAE,Desktop,2024-04-09 00:00:00,Returning
U07444,KSA,Mobile,2024-04-24 00:00:00,Returning
U07445,UAE,Mobile,2024-07-28 00:00:00,New
U07446,Qatar,Mobile,2024-12-08 00:00:00,New
U07447,KSA,Mobile,2024-03-14 00:00:00,Returning
U07448,UAE,Mobile,2024-05-14 00:00:00,New
U07449,KSA,Mobile,2024-09-25 00:00:00,New
U07450,UAE,Mobile,2024-12-15 00:00:00,Returning
U07451,KSA,Tablet,2024-03-18 00:00:00,Returning
U07452,UAE,Mobile,2024-05-04 00:00:00,Returning
U07453,UAE,Mobile,2024-02-07 00:00:00,Returning
U07454,KSA,Mobile,2024-09-25 00:00:00,New
U07455,Kuwait,Mobile,2024-11-05 00:00:00,New
U07456,Egypt,Mobile,2024-04-15 00:00:00,Returning
U07457,KSA,Desktop,2024-02-13 00:00:00,Returning
U07458,UAE,Mobile,2024-08-12 00:00:00,New
U07459,UAE,Mobile,2024-08-29 00:00:00,New
U07460,UAE,Mobile,2024-06-01 00:00:00,Returning
U07461,UAE,Mobile,2024-01-24 00:00:00,New
U07462,UAE,Mobile,2024-05-03 00:00:00,Returning
U07463,Egypt,Mobile,2024-10-11 00:00:00,New
U07464,UAE,Mobile,2024-12-13 00:00:00,New
U07465,UAE,Mobile,2024-09-17 00:00:00,Returning
U07466,UAE,Mobile,2024-05-25 00:00:00,New
U07467,Oman,Mobile,2024-07-09 00:00:00,New
U07468,KSA,Mobile,2024-06-13 00:00:00,Returning
U07469,KSA,Tablet,2024-03-11 00:00:00,Returning
U07470,UAE,Mobile,2024-07-19 00:00:00,New
U07471,Oman,Desktop,2024-12-20 00:00:00,New
U07472,UAE,Mobile,2024-01-12 00:00:00,New
U07473,Kuwait,Mobile,2024-02-21 00:00:00,New
U07474,KSA,Mobile,2024-09-12 00:00:00,New
U07475,UAE,Mobile,2024-10-28 00:00:00,New
U07476,UAE,Mobile,2024-12-25 00:00:00,New
U07477,KSA,Mobile,2024-10-26 00:00:00,New
U07478,UAE,Desktop,2024-01-09 00:00:00,New
U07479,Kuwait,Desktop,2024-05-19 00:00:00,New
U07480,UAE,Mobile,2024-04-09 00:00:00,VIP
U07481,UAE,Mobile,2024-05-16 00:00:00,VIP
U07482,UAE,Desktop,2024-12-24 00:00:00,New
U07483,UAE,Desktop,2024-01-22 00:00:00,Returning
U07484,UAE,Mobile,2024-05-24 00:00:00,Returning
U07485,UAE,Desktop,2024-06-09 00:00:00,New
U07486,KSA,Mobile,2024-09-05 00:00:00,New
U07487,UAE,Mobile,2024-06-23 00:00:00,New
U07488,Egypt,Mobile,2024-03-28 00:00:00,New
U07489,KSA,Desktop,2024-02-02 00:00:00,New
U07490,Oman,Desktop,2024-09-27 00:00:00,Returning
U07491,UAE,Desktop,2024-10-09 00:00:00,Returning
U07492,UAE,Mobile,2024-08-13 00:00:00,Returning
U07493,UAE,Desktop,2024-04-21 00:00:00,Returning
U07494,KSA,Mobile,2024-03-22 00:00:00,Returning
U07495,Kuwait,Mobile,2024-07-31 00:00:00,New
U07496,UAE,Mobile,2024-10-30 00:00:00,New
U07497,UAE,Mobile,2024-01-08 00:00:00,New
U07498,Kuwait,Mobile,2024-05-13 00:00:00,Returning
U07499,UAE,Mobile,2024-04-27 00:00:00,New
U07500,KSA,Desktop,2024-03-24 00:00:00,Returning
U07501,KSA,Mobile,2024-09-14 00:00:00,VIP
U07502,Oman,Mobile,2024-08-30 00:00:00,New
U07503,UAE,Desktop,2024-08-24 00:00:00,New
U07504,UAE,Mobile,2024-05-29 00:00:00,Returning
U07505,KSA,Mobile,2024-01-21 00:00:00,New
U07506,Egypt,Desktop,2024-05-13 00:00:00,New
U07507,UAE,Mobile,2024-04-05 00:00:00,Returning
U07508,UAE,Desktop,2024-01-13 00:00:00,Returning
U07509,KSA,Mobile,2024-01-01 00:00:00,New
U07510,Egypt,Desktop,2024-05-29 00:00:00,Returning
U07511,Oman,Mobile,2024-04-26 00:00:00,New
U07512,Egypt,Mobile,2024-05-31 00:00:00,Returning
U07513,UAE,Mobile,2024-03-04 00:00:00,Returning
U07514,UAE,Mobile,2024-05-29 00:00:00,New
U07515,KSA,Desktop,2024-11-12 00:00:00,New
U07516,Oman,Desktop,2024-12-29 00:00:00,Returning
U07517,UAE,Desktop,2024-01-12 00:00:00,New
U07518,UAE,Mobile,2024-03-30 00:00:00,New
U07519,Qatar,Desktop,2024-03-23 00:00:00,New
U07520,UAE,Mobile,2024-09-06 00:00:00,New
U07521,UAE,Mobile,2024-02-02 00:00:00,Returning
U07522,KSA,Mobile,2024-05-28 00:00:00,New
U07523,KSA,Mobile,2024-05-07 00:00:00,Returning
U07524,Qatar,Desktop,2024-04-09 00:00:00,New
U07525,UAE,Mobile,2024-12-27 00:00:00,Returning
U07526,KSA,Mobile,2024-11-23 00:00:00,New
U07527,KSA,Desktop,2024-07-30 00:00:00,New
U07528,KSA,Desktop,2024-03-14 00:00:00,VIP
U07529,KSA,Desktop,2024-04-05 00:00:00,New
U07530,UAE,Mobile,2024-04-01 00:00:00,New
U07531,UAE,Mobile,2024-11-25 00:00:00,VIP
U07532,UAE,Mobile,2024-11-23 00:00:00,Returning
U07533,UAE,Mobile,2024-06-23 00:00:00,Returning
U07534,KSA,Desktop,2024-08-12 00:00:00,New
U07535,Oman,Desktop,2024-11-10 00:00:00,New
U07536,Qatar,Desktop,2024-06-23 00:00:00,New
U07537,Qatar,Mobile,2024-02-25 00:00:00,VIP
U07538,UAE,Desktop,2024-09-25 00:00:00,VIP
U07539,UAE,Desktop,2024-02-04 00:00:00,New
U07540,UAE,Mobile,2024-04-28 00:00:00,New
U07541,UAE,Mobile,2024-02-25 00:00:00,New
U07542,UAE,Desktop,2024-11-04 00:00:00,New
U07543,KSA,Mobile,2024-12-22 00:00:00,New
U07544,Egypt,Tablet,2024-11-11 00:00:00,Returning
U07545,UAE,Mobile,2024-04-14 00:00:00,Returning
U07546,UAE,Desktop,2024-06-24 00:00:00,Returning
U07547,Qatar,Desktop,2024-04-15 00:00:00,Returning
U07548,UAE,Mobile,2024-03-20 00:00:00,Returning
U07549,Oman,Desktop,2024-06-11 00:00:00,Returning
U07550,Qatar,Mobile,2024-09-23 00:00:00,New
U07551,Egypt,Mobile,2024-02-20 00:00:00,New
U07552,UAE,Mobile,2024-10-05 00:00:00,New
U07553,KSA,Mobile,2024-10-29 00:00:00,Returning
U07554,UAE,Desktop,2024-03-15 00:00:00,VIP
U07555,KSA,Desktop,2024-12-14 00:00:00,New
U07556,UAE,Mobile,2024-05-06 00:00:00,Returning
U07557,UAE,Mobile,2024-09-02 00:00:00,New
U07558,KSA,Mobile,2024-11-07 00:00:00,Returning
U07559,KSA,Desktop,2024-08-21 00:00:00,Returning
U07560,Oman,Tablet,2024-06-03 00:00:00,Returning
U07561,Qatar,Mobile,2024-03-13 00:00:00,Returning
U07562,KSA,Mobile,2024-05-16 00:00:00,New
U07563,UAE,Mobile,2024-09-30 00:00:00,New
U07564,Qatar,Mobile,2024-02-13 00:00:00,New
U07565,KSA,Desktop,2024-09-03 00:00:00,New
U07566,Kuwait,Mobile,2024-05-28 00:00:00,Returning
U07567,Egypt,Desktop,2024-02-25 00:00:00,New
U07568,UAE,Desktop,2024-06-24 00:00:00,Returning
U07569,Oman,Desktop,2024-12-21 00:00:00,Returning
U07570,UAE,Desktop,2024-09-13 00:00:00,New
U07571,UAE,Desktop,2024-10-27 00:00:00,New
U07572,KSA,Tablet,2024-03-03 00:00:00,New
U07573,UAE,Mobile,2024-11-09 00:00:00,New
U07574,Qatar,Mobile,2024-03-03 00:00:00,New
U07575,UAE,Mobile,2024-10-20 00:00:00,New
U07576,UAE,Desktop,2024-01-29 00:00:00,New
U07577,KSA,Mobile,2024-02-09 00:00:00,Returning
U07578,Qatar,Mobile,2024-05-26 00:00:00,Returning
U07579,Egypt,Mobile,2024-03-28 00:00:00,Returning
U07580,Qatar,Desktop,2024-02-25 00:00:00,New
U07581,KSA,Mobile,2024-10-26 00:00:00,VIP
U07582,UAE,Mobile,2024-07-11 00:00:00,Returning
U07583,UAE,Mobile,2024-04-09 00:00:00,VIP
U07584,UAE,Desktop,2024-08-02 00:00:00,New
U07585,KSA,Mobile,2024-05-20 00:00:00,Returning
U07586,KSA,Mobile,2024-02-18 00:00:00,Returning
U07587,UAE,Desktop,2024-04-24 00:00:00,New
U07588,Qatar,Mobile,2024-08-16 00:00:00,New
U07589,KSA,Mobile,2024-09-08 00:00:00,Returning
U07590,UAE,Mobile,2024-03-15 00:00:00,New
U07591,UAE,Mobile,2024-07-09 00:00:00,New
U07592,Oman,Desktop,2024-07-17 00:00:00,New
U07593,Qatar,Mobile,2024-06-11 00:00:00,Returning
U07594,Kuwait,Mobile,2024-05-18 00:00:00,Returning
U07595,UAE,Desktop,2024-02-18 00:00:00,New
U07596,Egypt,Desktop,2024-12-28 00:00:00,Returning
U07597,UAE,Mobile,2024-04-24 00:00:00,New
U07598,UAE,Mobile,2024-06-16 00:00:00,Returning
U07599,Egypt,Desktop,2024-10-03 00:00:00,New
U07600,UAE,Desktop,2024-02-16 00:00:00,Returning
U07601,KSA,Mobile,2024-09-15 00:00:00,New
U07602,UAE,Desktop,2024-08-03 00:00:00,New
U07603,KSA,Mobile,2024-08-17 00:00:00,New
U07604,Egypt,Mobile,2024-05-06 00:00:00,Returning
U07605,UAE,Mobile,2024-11-18 00:00:00,VIP
U07606,KSA,Mobile,2024-11-13 00:00:00,New
U07607,UAE,Mobile,2024-08-12 00:00:00,New
U07608,KSA,Mobile,2024-05-29 00:00:00,Returning
U07609,UAE,Mobile,2024-10-13 00:00:00,Returning
U07610,UAE,Mobile,2024-02-15 00:00:00,New
U07611,UAE,Mobile,2024-10-27 00:00:00,New
U07612,UAE,Mobile,2024-01-14 00:00:00,New
U07613,Egypt,Desktop,2024-04-30 00:00:00,New
U07614,UAE,Mobile,2024-07-09 00:00:00,New
U07615,UAE,Desktop,2024-11-28 00:00:00,New
U07616,UAE,Mobile,2024-12-09 00:00:00,New
U07617,UAE,Mobile,2024-06-14 00:00:00,Returning
U07618,Qatar,Mobile,2024-04-26 00:00:00,VIP
U07619,Egypt,Tablet,2024-05-03 00:00:00,Returning
U07620,UAE,Mobile,2024-02-23 00:00:00,Returning
U07621,Kuwait,Mobile,2024-10-30 00:00:00,Returning
U07622,KSA,Mobile,2024-12-22 00:00:00,New
U07623,UAE,Desktop,2024-09-27 00:00:00,Returning
U07624,KSA,Tablet,2024-07-17 00:00:00,New
U07625,KSA,Mobile,2024-08-03 00:00:00,Returning
U07626,KSA,Mobile,2024-04-22 00:00:00,VIP
U07627,Kuwait,Mobile,2024-01-16 00:00:00,Returning
U07628,UAE,Mobile,2024-08-03 00:00:00,New
U07629,Egypt,Mobile,2024-05-14 00:00:00,Returning
U07630,Qatar,Desktop,2024-02-12 00:00:00,Returning
U07631,UAE,Desktop,2024-09-08 00:00:00,New
U07632,KSA,Mobile,2024-10-10 00:00:00,Returning
U07633,UAE,Mobile,2024-11-17 00:00:00,New
U07634,Egypt,Mobile,2024-04-07 00:00:00,Returning
U07635,KSA,Mobile,2024-02-29 00:00:00,New
U07636,UAE,Mobile,2024-08-17 00:00:00,New
U07637,UAE,Mobile,2024-05-10 00:00:00,Returning
U07638,KSA,Mobile,2024-06-07 00:00:00,New
U07639,UAE,Mobile,2024-11-07 00:00:00,New
U07640,UAE,Desktop,2024-03-24 00:00:00,New
U07641,UAE,Mobile,2024-07-26 00:00:00,Returning
U07642,UAE,Mobile,2024-06-22 00:00:00,New
U07643,UAE,Mobile,2024-10-14 00:00:00,Returning
U07644,UAE,Mobile,2024-03-21 00:00:00,Returning
U07645,UAE,Tablet,2024-01-18 00:00:00,New
U07646,KSA,Desktop,2024-07-14 00:00:00,Returning
U07647,KSA,Mobile,2024-10-17 00:00:00,New
U07648,UAE,Desktop,2024-12-25 00:00:00,New
U07649,UAE,Mobile,2024-12-21 00:00:00,New
U07650,KSA,Tablet,2024-10-05 00:00:00,New
U07651,UAE,Mobile,2024-09-10 00:00:00,New
U07652,UAE,Mobile,2024-05-21 00:00:00,New
U07653,UAE,Mobile,2024-06-13 00:00:00,Returning
U07654,Oman,Desktop,2024-01-05 00:00:00,New
U07655,Qatar,Mobile,2024-09-07 00:00:00,Returning
U07656,Qatar,Desktop,2024-05-29 00:00:00,New
U07657,Qatar,Mobile,2024-01-28 00:00:00,New
U07658,KSA,Desktop,2024-08-24 00:00:00,New
U07659,UAE,Mobile,2024-05-11 00:00:00,New
U07660,KSA,Desktop,2024-11-01 00:00:00,Returning
U07661,UAE,Mobile,2024-12-23 00:00:00,New
U07662,KSA,Mobile,2024-10-11 00:00:00,New
U07663,Qatar,Tablet,2024-10-19 00:00:00,New
U07664,KSA,Tablet,2024-06-11 00:00:00,New
U07665,UAE,Desktop,2024-08-14 00:00:00,New
U07666,UAE,Mobile,2024-05-09 00:00:00,New
U07667,KSA,Mobile,2024-02-27 00:00:00,New
U07668,KSA,Mobile,2024-05-25 00:00:00,New
U07669,Kuwait,Mobile,2024-12-27 00:00:00,New
U07670,UAE,Mobile,2024-11-07 00:00:00,Returning
U07671,Qatar,Mobile,2024-05-01 00:00:00,New
U07672,KSA,Desktop,2024-07-10 00:00:00,New
U07673,Kuwait,Desktop,2024-09-01 00:00:00,New
U07674,KSA,Mobile,2024-04-12 00:00:00,New
U07675,KSA,Mobile,2024-09-06 00:00:00,New
U07676,KSA,Mobile,2024-01-22 00:00:00,New
U07677,Qatar,Desktop,2024-02-29 00:00:00,New
U07678,Egypt,Mobile,2024-08-25 00:00:00,New
U07679,UAE,Mobile,2024-12-05 00:00:00,Returning
U07680,UAE,Mobile,2024-12-01 00:00:00,Returning
U07681,Egypt,Mobile,2024-05-13 00:00:00,New
U07682,KSA,Desktop,2024-12-02 00:00:00,New
U07683,KSA,Desktop,2024-09-18 00:00:00,Returning
U07684,UAE,Mobile,2024-12-07 00:00:00,Returning
U07685,UAE,Mobile,2024-12-03 00:00:00,VIP
U07686,Qatar,Tablet,2024-02-11 00:00:00,New
U07687,Qatar,Mobile,2024-03-14 00:00:00,New
U07688,UAE,Desktop,2024-10-23 00:00:00,Returning
U07689,UAE,Desktop,2024-11-14 00:00:00,Returning
U07690,Oman,Desktop,2024-01-22 00:00:00,New
U07691,UAE,Mobile,2024-08-07 00:00:00,Returning
U07692,Kuwait,Mobile,2024-03-19 00:00:00,New
U07693,UAE,Desktop,2024-08-22 00:00:00,New
U07694,KSA,Mobile,2024-06-05 00:00:00,New
U07695,Egypt,Mobile,2024-11-22 00:00:00,New
U07696,KSA,Mobile,2024-04-23 00:00:00,Returning
U07697,UAE,Mobile,2024-10-16 00:00:00,Returning
U07698,KSA,Desktop,2024-04-05 00:00:00,Returning
U07699,UAE,Mobile,2024-05-09 00:00:00,New
U07700,UAE,Desktop,2024-04-18 00:00:00,New
U07701,Egypt,Desktop,2024-03-15 00:00:00,New
U07702,Qatar,Mobile,2024-10-01 00:00:00,New
U07703,KSA,Mobile,2024-01-20 00:00:00,Returning
U07704,UAE,Desktop,2024-06-09 00:00:00,New
U07705,UAE,Mobile,2024-07-27 00:00:00,New
U07706,UAE,Tablet,2024-04-03 00:00:00,New
U07707,KSA,Desktop,2024-03-22 00:00:00,New
U07708,Qatar,Mobile,2024-12-17 00:00:00,Returning
U07709,KSA,Desktop,2024-04-13 00:00:00,New
U07710,Oman,Mobile,2024-08-24 00:00:00,Returning
U07711,UAE,Mobile,2024-09-16 00:00:00,Returning
U07712,UAE,Desktop,2024-06-08 00:00:00,New
U07713,UAE,Desktop,2024-12-13 00:00:00,New
U07714,UAE,Mobile,2024-03-01 00:00:00,Returning
U07715,UAE,Mobile,2024-02-07 00:00:00,New
U07716,Egypt,Mobile,2024-04-27 00:00:00,Returning
U07717,UAE,Mobile,2024-11-07 00:00:00,New
U07718,Egypt,Mobile,2024-06-16 00:00:00,New
U07719,UAE,Mobile,2024-12-02 00:00:00,Returning
U07720,Egypt,Mobile,2024-12-27 00:00:00,New
U07721,KSA,Desktop,2024-03-09 00:00:00,New
U07722,Egypt,Mobile,2024-03-23 00:00:00,New
U07723,UAE,Mobile,2024-08-22 00:00:00,New
U07724,Qatar,Desktop,2024-02-11 00:00:00,New
U07725,Egypt,Desktop,2024-04-08 00:00:00,New
U07726,UAE,Desktop,2024-05-09 00:00:00,New
U07727,UAE,Mobile,2024-01-28 00:00:00,Returning
U07728,UAE,Mobile,2024-08-20 00:00:00,New
U07729,Egypt,Mobile,2024-08-16 00:00:00,New
U07730,KSA,Mobile,2024-04-26 00:00:00,New
U07731,KSA,Mobile,2024-11-21 00:00:00,New
U07732,UAE,Mobile,2024-04-16 00:00:00,New
U07733,UAE,Mobile,2024-11-20 00:00:00,New
U07734,Oman,Mobile,2024-10-21 00:00:00,Returning
U07735,UAE,Desktop,2024-06-08 00:00:00,New
U07736,KSA,Mobile,2024-01-04 00:00:00,New
U07737,Egypt,Desktop,2024-05-28 00:00:00,Returning
U07738,UAE,Mobile,2024-08-21 00:00:00,New
U07739,KSA,Mobile,2024-09-10 00:00:00,Returning
U07740,UAE,Mobile,2024-09-04 00:00:00,New
U07741,KSA,Mobile,2024-12-03 00:00:00,Returning
U07742,UAE,Mobile,2024-12-18 00:00:00,Returning
U07743,Qatar,Desktop,2024-03-10 00:00:00,Returning
U07744,UAE,Desktop,2024-07-21 00:00:00,New
U07745,UAE,Mobile,2024-10-28 00:00:00,Returning
U07746,KSA,Mobile,2024-05-27 00:00:00,New
U07747,UAE,Tablet,2024-08-08 00:00:00,Returning
U07748,Qatar,Mobile,2024-07-04 00:00:00,New
U07749,UAE,Mobile,2024-12-20 00:00:00,New
U07750,KSA,Mobile,2024-12-01 00:00:00,New
U07751,UAE,Desktop,2024-02-17 00:00:00,New
U07752,KSA,Mobile,2024-09-19 00:00:00,New
U07753,UAE,Mobile,2024-10-22 00:00:00,Returning
U07754,UAE,Mobile,2024-11-10 00:00:00,New
U07755,UAE,Mobile,2024-10-18 00:00:00,Returning
U07756,Qatar,Mobile,2024-06-20 00:00:00,New
U07757,UAE,Desktop,2024-12-29 00:00:00,New
U07758,Kuwait,Mobile,2024-01-31 00:00:00,New
U07759,Kuwait,Mobile,2024-06-18 00:00:00,New
U07760,UAE,Mobile,2024-02-13 00:00:00,New
U07761,KSA,Mobile,2024-02-12 00:00:00,VIP
U07762,UAE,Desktop,2024-05-13 00:00:00,New
U07763,UAE,Mobile,2024-12-14 00:00:00,Returning
U07764,Qatar,Mobile,2024-08-06 00:00:00,New
U07765,KSA,Mobile,2024-03-26 00:00:00,Returning
U07766,KSA,Mobile,2024-09-07 00:00:00,New
U07767,UAE,Mobile,2024-09-21 00:00:00,Returning
U07768,UAE,Desktop,2024-01-11 00:00:00,New
U07769,UAE,Mobile,2024-03-20 00:00:00,New
U07770,Qatar,Desktop,2024-04-18 00:00:00,New
U07771,KSA,Desktop,2024-04-27 00:00:00,New
U07772,Qatar,Desktop,2024-09-08 00:00:00,New
U07773,UAE,Mobile,2024-01-18 00:00:00,New
U07774,UAE,Mobile,2024-09-12 00:00:00,Returning
U07775,UAE,Tablet,2024-09-01 00:00:00,New
U07776,UAE,Desktop,2024-06-01 00:00:00,New
U07777,UAE,Desktop,2024-04-06 00:00:00,New
U07778,Oman,Mobile,2024-07-04 00:00:00,Returning
U07779,Kuwait,Mobile,2024-01-30 00:00:00,New
U07780,KSA,Desktop,2024-04-24 00:00:00,New
U07781,UAE,Mobile,2024-08-28 00:00:00,New
U07782,UAE,Mobile,2024-09-13 00:00:00,New
U07783,Kuwait,Mobile,2024-12-18 00:00:00,New
U07784,UAE,Mobile,2024-04-22 00:00:00,Returning
U07785,Egypt,Mobile,2024-11-30 00:00:00,New
U07786,UAE,Mobile,2024-01-29 00:00:00,New
U07787,UAE,Mobile,2024-11-17 00:00:00,Returning
U07788,Egypt,Mobile,2024-08-13 00:00:00,New
U07789,UAE,Mobile,2024-08-31 00:00:00,Returning
U07790,KSA,Mobile,2024-12-26 00:00:00,VIP
U07791,KSA,Desktop,2024-01-19 00:00:00,VIP
U07792,UAE,Mobile,2024-11-17 00:00:00,New
U07793,UAE,Mobile,2024-04-21 00:00:00,New
U07794,KSA,Desktop,2024-07-30 00:00:00,Returning
U07795,Qatar,Desktop,2024-08-20 00:00:00,New
U07796,UAE,Mobile,2024-06-07 00:00:00,New
U07797,Egypt,Mobile,2024-02-29 00:00:00,New
U07798,UAE,Mobile,2024-11-19 00:00:00,New
U07799,UAE,Mobile,2024-04-02 00:00:00,VIP
U07800,UAE,Desktop,2024-09-04 00:00:00,Returning
U07801,UAE,Tablet,2024-06-06 00:00:00,New
U07802,UAE,Desktop,2024-05-20 00:00:00,Returning
U07803,Egypt,Mobile,2024-08-07 00:00:00,New
U07804,UAE,Mobile,2024-11-01 00:00:00,Returning
U07805,UAE,Tablet,2024-03-29 00:00:00,New
U07806,UAE,Mobile,2024-06-03 00:00:00,New
U07807,Qatar,Mobile,2024-08-20 00:00:00,New
U07808,Kuwait,Desktop,2024-07-11 00:00:00,New
U07809,UAE,Mobile,2024-04-08 00:00:00,New
U07810,UAE,Mobile,2024-04-22 00:00:00,New
U07811,UAE,Desktop,2024-04-16 00:00:00,VIP
U07812,UAE,Mobile,2024-01-24 00:00:00,Returning
U07813,UAE,Mobile,2024-10-07 00:00:00,Returning
U07814,UAE,Mobile,2024-07-22 00:00:00,Returning
U07815,UAE,Mobile,2024-01-11 00:00:00,Returning
U07816,KSA,Mobile,2024-12-15 00:00:00,Returning
U07817,UAE,Mobile,2024-11-11 00:00:00,New
U07818,Egypt,Mobile,2024-07-23 00:00:00,Returning
U07819,Egypt,Desktop,2024-01-25 00:00:00,New
U07820,KSA,Mobile,2024-05-19 00:00:00,New
U07821,UAE,Desktop,2024-05-02 00:00:00,New
U07822,UAE,Mobile,2024-01-11 00:00:00,New
U07823,UAE,Desktop,2024-09-22 00:00:00,Returning
U07824,Qatar,Mobile,2024-03-21 00:00:00,Returning
U07825,UAE,Mobile,2024-11-05 00:00:00,Returning
U07826,Kuwait,Desktop,2024-04-18 00:00:00,Returning
U07827,Egypt,Mobile,2024-07-26 00:00:00,New
U07828,UAE,Mobile,2024-11-14 00:00:00,Returning
U07829,KSA,Mobile,2024-08-31 00:00:00,New
U07830,UAE,Desktop,2024-10-02 00:00:00,New
U07831,UAE,Mobile,2024-09-17 00:00:00,Returning
U07832,UAE,Mobile,2024-10-23 00:00:00,Returning
U07833,UAE,Mobile,2024-03-03 00:00:00,Returning
U07834,Kuwait,Mobile,2024-07-02 00:00:00,New
U07835,UAE,Mobile,2024-02-01 00:00:00,Returning
U07836,UAE,Mobile,2024-10-09 00:00:00,New
U07837,KSA,Mobile,2024-11-19 00:00:00,New
U07838,KSA,Mobile,2024-12-26 00:00:00,New
U07839,UAE,Desktop,2024-01-07 00:00:00,New
U07840,Kuwait,Desktop,2024-06-22 00:00:00,New
U07841,KSA,Desktop,2024-12-24 00:00:00,New
U07842,UAE,Mobile,2024-05-25 00:00:00,Returning
U07843,UAE,Tablet,2024-09-08 00:00:00,New
U07844,UAE,Mobile,2024-06-14 00:00:00,New
U07845,Oman,Tablet,2024-04-12 00:00:00,New
U07846,KSA,Mobile,2024-07-11 00:00:00,Returning
U07847,Oman,Mobile,2024-01-17 00:00:00,Returning
U07848,UAE,Mobile,2024-03-30 00:00:00,New
U07849,UAE,Mobile,2024-03-26 00:00:00,New
U07850,UAE,Desktop,2024-04-12 00:00:00,New
U07851,UAE,Desktop,2024-03-22 00:00:00,New
U07852,KSA,Tablet,2024-05-05 00:00:00,New
U07853,Qatar,Mobile,2024-02-07 00:00:00,New
U07854,UAE,Mobile,2024-12-13 00:00:00,New
U07855,UAE,Mobile,2024-07-31 00:00:00,Returning
U07856,UAE,Tablet,2024-11-14 00:00:00,New
U07857,UAE,Mobile,2024-08-12 00:00:00,New
U07858,UAE,Desktop,2024-08-09 00:00:00,Returning
U07859,UAE,Mobile,2024-09-03 00:00:00,Returning
U07860,UAE,Mobile,2024-05-15 00:00:00,Returning
U07861,UAE,Desktop,2024-10-12 00:00:00,New
U07862,UAE,Mobile,2024-08-18 00:00:00,New
U07863,UAE,Mobile,2024-11-15 00:00:00,New
U07864,KSA,Mobile,2024-01-09 00:00:00,New
U07865,UAE,Desktop,2024-08-12 00:00:00,New
U07866,Egypt,Mobile,2024-11-08 00:00:00,Returning
U07867,UAE,Mobile,2024-04-16 00:00:00,VIP
U07868,UAE,Mobile,2024-07-05 00:00:00,Returning
U07869,UAE,Mobile,2024-08-08 00:00:00,Returning
U07870,UAE,Mobile,2024-04-04 00:00:00,New
U07871,Oman,Mobile,2024-07-13 00:00:00,Returning
U07872,UAE,Tablet,2024-08-29 00:00:00,Returning
U07873,Egypt,Tablet,2024-08-17 00:00:00,Returning
U07874,Kuwait,Mobile,2024-11-26 00:00:00,New
U07875,KSA,Desktop,2024-01-05 00:00:00,New
U07876,KSA,Mobile,2024-12-16 00:00:00,New
U07877,KSA,Mobile,2024-01-04 00:00:00,New
